customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,invoice_amount,days_overdue,recovered
CUST_00406,27,25,2,0,15.9,5,3,3,0,50000,42,0
CUST_00407,25,5,1,19,17.3,2,0,0,4,75000,12,0
CUST_00408,27,10,16,1,26.2,5,1,0,3,25000,23,0
CUST_00409,26,23,1,2,18.6,4,1,1,2,100000,48,1
CUST_00410,19,4,11,4,16.9,5,0,0,4,75000,22,0
CUST_00411,18,5,10,3,0.2,2,0,0,2,50000,20,0
CUST_00412,10,0,4,6,16.3,0,2,0,0,10000,15,0
CUST_00413,13,12,1,0,23.7,2,3,3,3,500000,57,0
CUST_00414,14,6,1,7,11.1,0,4,4,5,50000,11,0
CUST_00415,24,13,1,10,24.6,4,2,1,2,75000,25,0
CUST_00416,23,1,5,17,14.0,3,3,2,1,25000,29,0
CUST_00417,23,9,5,9,5.0,0,3,1,4,10000,15,0
CUST_00418,25,9,16,0,20.9,0,3,3,2,100000,55,0
CUST_00419,22,0,21,1,29.4,5,0,0,1,75000,14,0
CUST_00420,10,3,0,7,13.4,3,4,1,2,75000,49,0
CUST_00421,15,4,1,10,9.7,1,5,1,4,50000,27,0
CUST_00422,18,0,15,3,24.6,1,3,1,3,500000,26,0
CUST_00423,5,4,1,0,9.1,5,2,0,0,500000,3,0
CUST_00424,14,13,1,0,3.0,3,0,0,5,50000,59,0
CUST_00425,16,12,3,1,12.2,2,3,1,3,25000,25,0
CUST_00426,10,2,5,3,14.7,0,1,0,2,75000,39,0
CUST_00427,17,6,1,10,1.5,0,4,0,2,500000,21,0
CUST_00428,7,5,0,2,13.9,5,3,0,1,50000,15,0
CUST_00429,16,7,7,2,17.3,1,4,1,5,50000,47,0
CUST_00430,8,8,0,0,19.8,3,4,0,0,100000,43,0
CUST_00431,9,8,1,0,13.8,5,0,0,2,75000,57,0
CUST_00432,7,2,2,3,15.4,2,5,2,5,25000,24,0
CUST_00433,26,0,14,12,24.9,1,3,3,1,75000,58,0
CUST_00434,11,2,8,1,17.7,0,5,5,3,100000,24,0
CUST_00435,27,1,4,22,18.4,0,2,1,4,250000,50,0
CUST_00436,21,20,1,0,28.5,3,5,3,4,75000,19,0
CUST_00437,21,12,6,3,7.2,5,4,1,0,500000,41,0
CUST_00438,8,7,0,1,11.4,5,4,1,3,50000,38,0
CUST_00439,13,7,5,1,2.0,4,2,1,2,50000,13,0
CUST_00440,17,15,2,0,3.3,5,3,0,3,500000,41,0
CUST_00441,10,5,2,3,15.9,0,0,0,2,10000,59,0
CUST_00442,21,12,0,9,21.4,1,0,0,1,10000,58,0
CUST_00443,13,4,6,3,27.1,4,2,0,1,500000,46,0
CUST_00444,15,9,0,6,19.1,4,2,0,2,10000,59,0
CUST_00445,27,20,2,5,8.0,2,0,0,0,75000,43,0
CUST_00446,16,11,4,1,12.3,2,5,4,3,50000,2,1
CUST_00447,27,26,0,1,10.2,3,5,3,4,250000,14,0
CUST_00448,11,2,1,8,17.2,5,0,0,4,75000,28,0
CUST_00449,8,6,0,2,13.8,1,4,1,0,100000,9,0
CUST_00450,27,10,15,2,9.9,0,5,1,3,10000,18,0
CUST_00451,17,17,0,0,25.9,5,2,1,2,250000,20,0
CUST_00452,6,6,0,0,24.0,2,5,0,4,25000,10,0
CUST_00453,26,17,8,1,21.1,0,3,3,3,250000,48,1
CUST_00454,8,6,0,2,29.1,2,4,4,1,100000,43,0
CUST_00455,23,5,11,7,15.2,3,0,0,2,250000,52,0
CUST_00456,30,19,6,5,26.4,0,5,4,3,100000,19,1
CUST_00457,26,9,7,10,1.4,0,0,0,0,25000,36,0
CUST_00458,25,10,9,6,9.0,1,3,1,5,250000,41,0
CUST_00459,22,1,8,13,27.3,5,4,3,2,10000,57,0
CUST_00460,14,12,0,2,9.6,5,2,1,4,10000,60,0
CUST_00461,27,27,0,0,0.2,1,2,0,4,500000,32,1
CUST_00462,6,0,6,0,29.8,0,4,3,2,250000,19,0
CUST_00463,22,13,7,2,1.2,3,3,3,0,250000,2,1
CUST_00464,28,21,0,7,16.2,2,1,0,2,250000,5,0
CUST_00465,10,5,3,2,18.4,2,3,2,2,100000,10,1
CUST_00466,5,5,0,0,29.4,5,2,0,0,50000,36,0
CUST_00467,15,15,0,0,0.3,4,0,0,3,10000,38,0
CUST_00468,14,3,10,1,23.8,5,0,0,1,50000,51,0
CUST_00469,29,8,5,16,20.8,5,2,0,5,250000,47,0
CUST_00470,27,6,9,12,12.3,4,4,0,0,75000,42,0
CUST_00471,20,15,0,5,18.8,4,4,1,5,500000,10,0
CUST_00472,15,15,0,0,21.3,0,3,3,5,500000,56,0
CUST_00473,8,8,0,0,10.1,2,1,0,2,250000,49,0
CUST_00474,29,15,14,0,25.9,4,0,0,4,100000,53,0
CUST_00475,13,1,10,2,20.0,4,3,2,5,100000,18,0
CUST_00476,21,4,13,4,7.4,4,1,0,3,25000,46,0
CUST_00477,5,0,4,1,18.9,5,2,0,5,50000,27,0
CUST_00478,10,9,0,1,9.5,2,3,3,5,50000,34,1
CUST_00479,13,8,0,5,28.9,5,3,2,5,10000,9,0
CUST_00480,13,13,0,0,13.0,0,2,2,5,500000,17,1
CUST_00481,7,5,1,1,14.7,0,2,2,2,25000,37,1
CUST_00482,5,2,2,1,23.4,4,0,0,0,75000,35,0
CUST_00483,13,3,10,0,11.3,2,4,3,1,10000,46,0
CUST_00484,15,14,1,0,20.4,0,0,0,5,75000,26,0
CUST_00485,27,6,17,4,4.2,5,4,0,3,100000,44,0
CUST_00486,16,6,7,3,0.0,3,2,1,5,500000,48,0
CUST_00487,6,5,0,1,21.8,5,3,0,1,500000,39,0
CUST_00488,24,19,3,2,13.0,1,3,2,2,75000,56,0
CUST_00489,10,8,1,1,22.7,1,2,1,1,250000,20,0
CUST_00490,13,10,0,3,18.8,3,5,0,0,25000,9,0
CUST_00491,5,1,2,2,4.2,4,1,0,5,500000,9,0
CUST_00492,8,8,0,0,12.8,0,2,2,1,25000,5,1
CUST_00493,6,5,0,1,29.4,5,1,1,2,10000,32,0
CUST_00494,19,14,5,0,16.4,4,3,2,2,10000,8,0
CUST_00495,19,4,5,10,23.7,4,4,2,4,50000,7,0
CUST_00496,13,6,0,7,12.7,2,4,4,3,10000,21,0
CUST_00497,11,7,3,1,28.4,0,1,1,4,25000,2,1
CUST_00498,23,3,4,16,4.6,4,0,0,4,25000,49,0
CUST_00499,10,1,2,7,0.1,2,0,0,5,100000,24,0
CUST_00500,11,11,0,0,9.5,3,1,0,0,250000,26,0
CUST_00501,6,1,2,3,8.8,1,4,1,5,250000,59,0
CUST_00502,12,2,7,3,6.7,3,0,0,1,50000,37,0
CUST_00503,7,6,1,0,3.5,1,5,5,0,50000,41,1
CUST_00504,30,6,6,18,7.8,5,4,0,1,500000,34,0
CUST_00505,25,22,3,0,20.4,3,4,0,4,50000,0,0
CUST_00506,14,4,3,7,5.9,2,1,0,2,100000,23,0
CUST_00507,15,5,4,6,19.0,2,5,5,3,10000,51,0
CUST_00508,14,8,1,5,11.4,4,5,0,0,100000,14,0
CUST_00509,15,9,6,0,23.4,0,4,3,4,250000,12,0
CUST_00510,18,11,7,0,8.3,3,0,0,4,75000,25,0
CUST_00511,9,7,0,2,14.4,1,1,0,5,500000,42,0
CUST_00512,25,6,14,5,3.0,2,0,0,3,100000,28,0
CUST_00513,25,25,0,0,17.0,0,1,1,2,50000,60,1
CUST_00514,17,11,2,4,28.5,0,1,1,3,25000,38,0
CUST_00515,20,20,0,0,23.8,5,4,2,1,75000,22,0
CUST_00516,20,17,1,2,0.5,3,3,0,3,50000,47,0
CUST_00517,23,2,5,16,11.6,1,5,1,1,100000,26,0
CUST_00518,22,15,7,0,6.1,2,5,3,4,500000,17,0
CUST_00519,7,3,0,4,28.4,0,1,0,4,10000,27,0
CUST_00520,11,5,5,1,18.3,2,5,2,0,25000,43,0
CUST_00521,30,16,10,4,28.7,1,4,4,3,250000,4,1
CUST_00522,22,2,9,11,15.8,0,3,3,0,10000,23,1
CUST_00523,22,14,0,8,19.1,0,3,0,4,10000,8,1
CUST_00524,13,7,4,2,4.8,4,5,4,1,10000,19,1
CUST_00525,5,4,1,0,3.7,3,4,4,4,75000,25,1
CUST_00526,30,29,1,0,7.8,1,4,4,5,100000,50,0
CUST_00527,16,14,2,0,23.0,5,3,1,5,250000,24,0
CUST_00528,26,24,2,0,7.6,2,0,0,2,10000,4,1
CUST_00529,21,8,0,13,19.1,4,4,2,2,100000,35,0
CUST_00530,21,7,3,11,27.4,4,0,0,1,10000,2,0
CUST_00531,13,10,1,2,25.8,2,1,1,3,10000,59,0
CUST_00532,21,12,3,6,22.6,3,5,3,1,250000,6,0
CUST_00533,23,15,4,4,6.8,5,2,2,2,75000,35,0
CUST_00534,27,6,14,7,22.4,1,2,0,5,10000,59,0
CUST_00535,29,8,3,18,4.6,4,4,4,1,250000,11,0
CUST_00536,28,9,9,10,22.6,3,0,0,3,50000,37,0
CUST_00537,16,8,7,1,9.9,2,1,0,4,250000,55,0
CUST_00538,5,0,4,1,1.2,0,4,1,0,10000,0,0
CUST_00539,24,4,7,13,21.9,3,1,0,1,100000,29,0
CUST_00540,9,1,7,1,22.0,1,4,4,4,250000,22,0
CUST_00541,9,6,0,3,13.3,0,0,0,2,10000,7,1
CUST_00542,5,1,3,1,18.4,0,4,4,2,100000,46,0
CUST_00543,15,1,5,9,26.1,0,5,3,5,500000,26,0
CUST_00544,9,5,3,1,10.9,0,5,4,1,75000,22,1
CUST_00545,29,28,0,1,15.8,0,1,1,2,250000,33,1
CUST_00546,21,3,18,0,4.0,5,5,2,4,500000,9,0
CUST_00547,27,13,13,1,21.5,3,3,0,1,250000,40,0
CUST_00548,19,5,10,4,26.5,1,3,3,2,100000,18,0
CUST_00549,15,0,8,7,6.4,4,2,0,0,75000,33,0
CUST_00550,22,0,15,7,0.3,5,3,0,0,500000,1,0
CUST_00551,7,7,0,0,20.8,4,3,2,5,10000,57,0
CUST_00552,11,4,2,5,22.5,1,1,0,0,75000,15,0
CUST_00553,20,16,1,3,2.0,4,1,0,0,75000,52,0
CUST_00554,25,4,18,3,15.8,0,3,0,0,250000,37,0
CUST_00555,21,2,16,3,29.0,1,3,0,5,75000,6,0
CUST_00556,5,2,3,0,22.6,0,0,0,4,500000,52,0
CUST_00557,17,1,5,11,21.5,2,5,1,0,100000,58,0
CUST_00558,6,1,1,4,26.8,0,5,5,4,500000,37,0
CUST_00559,14,5,6,3,12.7,2,2,0,5,250000,4,0
CUST_00560,26,23,0,3,22.5,0,1,1,3,100000,32,0
CUST_00561,22,7,6,9,24.0,5,5,3,4,10000,47,0
CUST_00562,22,20,0,2,3.9,0,3,2,5,25000,42,1
CUST_00563,19,3,1,15,0.4,1,3,3,5,100000,32,0
CUST_00564,14,2,6,6,19.5,1,3,3,1,25000,19,0
CUST_00565,5,3,2,0,28.8,4,5,2,4,10000,50,0
CUST_00566,13,6,5,2,24.8,1,4,1,4,50000,37,0
CUST_00567,9,6,3,0,3.2,2,0,0,3,75000,15,0
CUST_00568,12,4,5,3,4.0,0,0,0,0,75000,26,1
CUST_00569,10,10,0,0,23.8,5,4,4,3,50000,20,0
CUST_00570,17,16,1,0,28.9,0,3,0,0,75000,46,1
CUST_00571,8,7,0,1,14.1,1,2,0,0,500000,41,0
CUST_00572,25,16,9,0,10.7,1,4,3,2,50000,1,1
CUST_00573,21,16,4,1,5.6,4,5,4,1,100000,43,1
CUST_00574,20,14,0,6,13.8,2,4,2,0,250000,31,0
CUST_00575,30,4,21,5,12.3,0,3,0,4,250000,46,0
CUST_00576,25,17,8,0,16.4,1,3,3,4,100000,20,0
CUST_00577,21,2,12,7,24.0,3,2,2,0,10000,12,0
CUST_00578,26,1,22,3,29.0,5,3,3,0,75000,24,0
CUST_00579,26,10,0,16,18.5,5,4,0,3,75000,9,0
CUST_00580,26,12,8,6,3.2,1,0,0,4,75000,31,0
CUST_00581,11,7,4,0,3.8,5,4,3,4,10000,25,0
CUST_00582,22,18,0,4,28.2,3,0,0,0,250000,46,0
CUST_00583,15,11,0,4,22.1,5,4,3,0,75000,51,0
CUST_00584,30,29,1,0,23.6,3,5,5,1,500000,41,0
CUST_00585,16,2,11,3,5.6,3,4,0,4,50000,7,0
CUST_00586,18,8,4,6,29.6,3,0,0,4,250000,17,0
CUST_00587,17,9,1,7,29.7,5,2,0,2,50000,19,0
CUST_00588,11,11,0,0,0.6,4,3,3,0,25000,27,0
CUST_00589,13,1,8,4,21.5,4,0,0,2,75000,26,0
CUST_00590,8,7,1,0,25.7,4,5,5,5,10000,55,0
CUST_00591,12,6,0,6,18.1,4,4,2,2,10000,14,0
CUST_00592,17,16,0,1,22.4,2,4,4,4,250000,51,0
CUST_00593,21,19,0,2,18.4,3,2,0,5,10000,43,0
CUST_00594,20,10,8,2,21.0,5,4,4,0,250000,30,0
CUST_00595,20,0,15,5,28.1,4,1,1,4,50000,56,0
CUST_00596,10,3,3,4,27.5,5,0,0,3,75000,6,0
CUST_00597,7,3,0,4,27.7,1,2,1,4,50000,60,0
CUST_00598,10,6,4,0,3.1,5,2,2,0,75000,1,1
CUST_00599,22,11,4,7,13.1,3,2,0,4,25000,45,0
CUST_00600,6,0,6,0,19.9,1,5,0,1,25000,59,0
CUST_00601,18,17,1,0,14.5,2,3,0,0,250000,54,0
CUST_00602,7,5,1,1,0.9,3,2,1,5,100000,2,0
CUST_00603,19,7,12,0,3.4,0,1,1,2,100000,4,1
CUST_00604,28,16,8,4,6.5,0,2,1,2,50000,31,0
CUST_00605,13,12,0,1,29.6,5,0,0,5,10000,26,0
CUST_00606,15,0,15,0,26.5,4,0,0,0,500000,32,0
CUST_00607,11,4,0,7,16.5,5,5,5,4,75000,38,0
CUST_00608,25,20,2,3,9.0,1,0,0,4,50000,18,0
CUST_00609,12,6,4,2,15.7,2,5,4,3,10000,35,0
CUST_00610,26,8,11,7,23.1,4,4,1,4,10000,24,0
CUST_00611,14,12,2,0,16.1,0,4,2,2,25000,20,1
CUST_00612,16,12,4,0,21.1,0,1,1,4,500000,45,0
CUST_00613,17,5,9,3,7.5,2,4,3,2,500000,13,0
CUST_00614,18,5,8,5,19.0,0,1,0,5,50000,40,0
CUST_00615,20,10,2,8,21.6,2,5,2,3,75000,52,0
CUST_00616,12,8,2,2,23.3,3,5,1,0,250000,43,0
CUST_00617,15,15,0,0,15.8,4,3,3,2,500000,47,0
CUST_00618,5,2,1,2,5.0,3,2,2,3,50000,0,0
CUST_00619,27,26,0,1,12.4,5,2,2,4,50000,0,1
CUST_00620,7,2,1,4,17.8,5,2,1,1,100000,46,0
CUST_00621,15,11,3,1,20.4,5,1,0,2,50000,8,0
CUST_00622,29,4,4,21,16.4,1,2,0,0,500000,13,0
CUST_00623,13,7,6,0,16.7,0,5,5,0,250000,15,1
CUST_00624,25,18,0,7,26.9,1,4,0,0,500000,40,0
CUST_00625,8,3,0,5,8.3,1,2,2,4,100000,41,0
CUST_00626,7,3,3,1,27.7,0,5,0,5,75000,56,0
CUST_00627,21,15,1,5,22.0,2,1,0,4,10000,49,0
CUST_00628,29,6,9,14,15.4,2,5,5,4,10000,53,0
CUST_00629,7,5,2,0,26.4,5,3,2,2,75000,10,0
CUST_00630,17,2,2,13,15.6,0,1,1,3,500000,24,0
CUST_00631,9,2,0,7,19.5,2,5,0,5,100000,44,0
CUST_00632,7,7,0,0,29.5,4,0,0,0,50000,0,0
CUST_00633,7,4,1,2,19.6,5,4,4,2,100000,23,0
CUST_00634,28,15,8,5,14.1,5,4,1,2,100000,40,0
CUST_00635,28,23,3,2,1.9,0,2,2,3,10000,24,1
CUST_00636,5,0,1,4,4.2,5,1,0,2,75000,3,0
CUST_00637,7,3,0,4,21.8,2,0,0,5,250000,43,0
CUST_00638,20,7,1,12,8.4,2,1,1,4,50000,28,0
CUST_00639,29,21,0,8,26.8,3,5,0,0,100000,41,0
CUST_00640,26,3,16,7,6.4,1,4,1,0,50000,56,0
CUST_00641,12,0,3,9,20.4,4,5,2,5,250000,10,0
CUST_00642,23,23,0,0,9.5,0,5,2,1,25000,53,1
CUST_00643,20,15,4,1,0.5,3,5,4,3,250000,3,1
CUST_00644,21,6,12,3,27.7,4,2,0,1,50000,51,0
CUST_00645,29,0,7,22,14.3,1,3,3,3,25000,11,0
CUST_00646,7,0,1,6,24.0,5,3,3,2,75000,22,0
CUST_00647,14,13,0,1,24.7,0,4,4,4,50000,57,0
CUST_00648,26,17,7,2,5.6,5,0,0,2,10000,51,0
CUST_00649,6,1,4,1,28.9,1,3,3,3,500000,36,0
CUST_00650,9,5,2,2,8.9,3,1,1,0,500000,3,1
CUST_00651,6,1,2,3,28.4,4,5,0,5,75000,2,0
CUST_00652,6,5,0,1,0.4,5,5,0,5,100000,29,0
CUST_00653,25,24,1,0,3.5,5,3,0,1,100000,33,0
CUST_00654,20,12,0,8,4.8,3,1,1,0,100000,9,1
CUST_00655,29,4,3,22,17.3,0,4,3,3,500000,47,0
CUST_00656,17,8,5,4,12.8,0,1,0,4,75000,23,0
CUST_00657,28,21,7,0,4.3,5,4,2,0,25000,52,0
CUST_00658,10,1,4,5,19.6,2,1,1,3,250000,5,0
CUST_00659,19,3,11,5,20.3,5,2,1,2,25000,29,0
CUST_00660,5,1,2,2,7.5,2,4,0,0,75000,46,0
CUST_00661,8,2,5,1,28.4,1,0,0,2,75000,52,0
CUST_00662,27,16,8,3,13.3,2,1,0,4,25000,48,0
CUST_00663,20,11,8,1,23.2,0,0,0,2,25000,41,0
CUST_00664,10,3,6,1,15.5,2,3,3,2,10000,48,0
CUST_00665,14,5,8,1,29.0,4,2,2,0,50000,15,0
CUST_00666,13,13,0,0,19.3,0,2,1,5,50000,54,0
CUST_00667,28,28,0,0,11.9,5,5,1,5,75000,38,0
CUST_00668,13,11,1,1,28.2,1,0,0,1,10000,17,1
CUST_00669,19,8,8,3,11.1,0,2,0,1,250000,19,0
CUST_00670,9,5,2,2,4.1,2,5,1,0,10000,29,0
CUST_00671,24,1,3,20,18.1,2,3,3,4,75000,30,0
CUST_00672,13,11,0,2,7.9,3,2,2,0,75000,56,0
CUST_00673,15,9,1,5,22.0,0,5,0,0,50000,41,0
CUST_00674,23,15,3,5,12.8,0,1,1,5,10000,11,1
CUST_00675,27,10,7,10,23.7,2,1,0,4,25000,44,0
CUST_00676,6,1,4,1,0.6,0,1,0,3,500000,49,0
CUST_00677,9,8,1,0,27.0,2,3,2,5,75000,15,0
CUST_00678,6,2,4,0,7.1,3,3,2,2,250000,42,0
CUST_00679,9,9,0,0,9.5,0,0,0,1,500000,37,1
CUST_00680,25,16,1,8,20.4,5,5,4,4,25000,39,0
CUST_00681,19,5,8,6,21.3,4,3,3,5,50000,49,0
CUST_00682,5,2,0,3,27.1,5,1,0,1,500000,47,0
CUST_00683,11,7,4,0,11.8,5,3,3,4,50000,52,0
CUST_00684,5,0,5,0,19.3,2,3,3,5,500000,50,0
CUST_00685,5,0,5,0,10.9,3,3,1,0,100000,9,0
CUST_00686,22,15,0,7,0.3,5,5,3,1,500000,30,0
CUST_00687,23,17,5,1,10.2,5,2,0,5,500000,54,0
CUST_00688,22,14,8,0,11.7,0,3,2,1,100000,3,1
CUST_00689,15,5,7,3,14.5,5,2,1,2,25000,55,0
CUST_00690,21,3,14,4,28.4,1,3,3,3,75000,44,0
CUST_00691,9,4,4,1,25.2,3,3,0,3,25000,35,0
CUST_00692,13,9,3,1,27.8,1,3,3,1,10000,47,0
CUST_00693,17,13,1,3,17.3,5,0,0,4,10000,25,0
CUST_00694,19,6,11,2,28.4,1,2,2,2,500000,38,0
CUST_00695,26,9,2,15,28.0,1,0,0,5,10000,54,0
CUST_00696,23,10,0,13,20.8,5,1,1,5,500000,15,0
CUST_00697,21,8,11,2,3.3,1,5,2,0,50000,27,0
CUST_00698,9,0,8,1,19.7,3,0,0,4,500000,45,0
CUST_00699,26,18,5,3,18.7,4,1,0,1,25000,0,0
CUST_00700,13,12,1,0,1.0,0,2,2,0,100000,8,1
CUST_00701,25,21,3,1,10.6,5,2,1,0,25000,49,0
CUST_00702,14,14,0,0,17.5,0,0,0,5,100000,13,1
CUST_00703,30,8,17,5,6.1,0,4,3,4,500000,32,0
CUST_00704,27,22,3,2,20.7,5,4,2,3,75000,45,0
CUST_00705,20,18,2,0,22.8,1,3,3,1,10000,39,0
CUST_00706,21,15,2,4,23.0,2,5,1,2,25000,3,0
CUST_00707,12,6,4,2,29.8,1,1,1,0,10000,2,1
CUST_00708,5,0,4,1,15.3,2,1,0,1,500000,43,0
CUST_00709,21,11,3,7,4.6,4,3,1,1,10000,17,0
CUST_00710,7,5,0,2,11.8,3,2,2,5,10000,4,0
CUST_00711,5,1,3,1,22.2,4,4,4,0,10000,49,0
CUST_00712,22,15,3,4,18.2,2,4,3,3,500000,46,0
CUST_00713,20,12,4,4,12.3,5,2,2,5,50000,38,0
CUST_00714,8,0,8,0,19.1,3,5,3,5,10000,25,0
CUST_00715,25,11,9,5,10.7,0,0,0,3,500000,20,0
CUST_00716,6,3,0,3,8.9,3,1,1,2,50000,26,1
CUST_00717,20,10,6,4,4.9,1,3,2,2,25000,13,0
CUST_00718,26,6,9,11,7.7,4,3,2,0,75000,8,0
CUST_00719,23,17,2,4,9.6,2,5,5,2,50000,8,1
CUST_00720,11,9,0,2,18.1,0,3,2,5,75000,22,0
CUST_00721,10,4,6,0,19.6,1,0,0,3,75000,23,0
CUST_00722,16,6,9,1,28.9,2,5,5,3,75000,16,0
CUST_00723,11,2,9,0,5.6,4,1,1,0,250000,9,0
CUST_00724,6,2,2,2,4.5,4,4,1,4,500000,24,0
CUST_00725,24,10,7,7,26.0,5,0,0,0,250000,30,0
CUST_00726,7,5,2,0,13.4,5,3,0,2,500000,51,0
CUST_00727,6,5,1,0,23.9,5,2,1,4,75000,57,0
CUST_00728,28,14,1,13,6.9,4,3,0,5,500000,24,0
CUST_00729,22,14,4,4,16.2,5,4,3,5,250000,21,0
CUST_00730,9,3,4,2,14.8,5,5,1,3,10000,40,0
CUST_00731,13,2,1,10,22.9,2,1,1,2,25000,26,0
CUST_00732,19,4,9,6,6.8,4,1,0,4,10000,26,0
CUST_00733,18,6,12,0,24.9,2,3,1,4,25000,52,0
CUST_00734,26,11,13,2,13.2,5,5,5,4,25000,13,0
CUST_00735,13,0,2,11,16.7,2,2,2,4,75000,42,0
CUST_00736,13,12,0,1,29.6,0,1,0,1,25000,0,1
CUST_00737,19,0,3,16,28.2,3,0,0,3,250000,34,0
CUST_00738,29,5,3,21,17.6,3,2,0,5,100000,9,0
CUST_00739,11,0,4,7,7.8,1,5,3,1,250000,35,0
CUST_00740,23,10,6,7,3.9,0,4,3,4,25000,59,0
CUST_00741,12,4,5,3,20.2,4,5,3,1,10000,18,0
CUST_00742,12,4,3,5,7.1,4,4,4,1,500000,48,0
CUST_00743,15,10,1,4,25.2,0,0,0,0,75000,32,0
CUST_00744,8,3,3,2,23.0,5,3,3,1,50000,46,0
CUST_00745,12,2,0,10,24.1,3,0,0,0,100000,28,0
CUST_00746,18,11,4,3,23.1,1,2,2,5,50000,43,0
CUST_00747,10,7,2,1,7.7,4,4,3,0,500000,49,0
CUST_00748,17,6,4,7,26.5,4,0,0,2,500000,27,0
CUST_00749,9,9,0,0,1.4,3,5,2,2,100000,19,1
CUST_00750,20,0,17,3,26.5,2,5,3,1,500000,60,0
CUST_00751,13,0,4,9,16.7,5,3,3,4,50000,32,0
CUST_00752,12,5,0,7,13.3,2,3,2,5,250000,32,0
CUST_00753,22,22,0,0,1.9,2,3,1,0,10000,34,0
CUST_00754,20,0,13,7,19.7,5,2,2,5,10000,29,0
CUST_00755,24,14,6,4,25.6,5,0,0,2,50000,44,0
CUST_00756,5,0,5,0,1.0,4,1,1,5,100000,8,0
CUST_00757,23,15,7,1,18.7,4,4,1,5,50000,20,0
CUST_00758,10,5,0,5,1.1,1,1,0,2,50000,22,0
CUST_00759,20,7,13,0,15.3,0,3,2,4,500000,11,0
CUST_00760,15,9,1,5,0.3,2,1,1,2,75000,27,1
CUST_00761,21,10,3,8,11.1,2,4,0,4,250000,52,0
CUST_00762,8,4,0,4,5.1,5,2,0,3,500000,55,0
CUST_00763,23,13,6,4,12.9,0,4,1,0,500000,16,0
CUST_00764,7,2,3,2,23.6,4,4,4,5,250000,21,0
CUST_00765,9,7,2,0,22.4,5,0,0,0,250000,47,0
CUST_00766,8,3,0,5,15.6,1,0,0,3,25000,51,0
CUST_00767,28,18,5,5,2.2,1,4,1,4,250000,56,0
CUST_00768,24,16,4,4,14.1,2,0,0,5,250000,16,0
CUST_00769,20,6,11,3,11.4,2,3,0,4,10000,26,0
CUST_00770,16,9,2,5,22.6,2,0,0,0,75000,30,0
CUST_00771,6,1,4,1,15.1,5,4,1,4,100000,53,0
CUST_00772,24,4,2,18,21.1,4,4,4,4,10000,13,0
CUST_00773,22,7,7,8,23.6,2,1,1,3,10000,40,0
CUST_00774,10,1,7,2,9.4,5,5,3,2,75000,58,0
CUST_00775,12,2,6,4,21.0,1,4,1,0,25000,47,0
CUST_00776,28,25,2,1,27.1,0,2,2,5,500000,29,1
CUST_00777,27,4,7,16,1.9,4,4,1,4,75000,53,0
CUST_00778,7,3,2,2,18.9,4,2,1,3,50000,47,0
CUST_00779,13,12,1,0,0.2,1,0,0,3,75000,45,0
CUST_00780,25,18,7,0,12.8,0,1,0,2,100000,31,0
CUST_00781,13,0,5,8,18.9,0,3,0,2,75000,52,0
CUST_00782,15,2,10,3,17.8,0,0,0,0,50000,15,1
CUST_00783,28,10,1,17,9.1,5,0,0,0,100000,5,0
CUST_00784,9,4,1,4,14.9,4,2,1,3,500000,38,0
CUST_00785,16,8,4,4,19.2,3,4,1,3,500000,0,0
CUST_00786,30,30,0,0,23.2,3,1,1,5,100000,56,0
CUST_00787,26,19,7,0,14.3,4,2,2,0,250000,41,0
CUST_00788,8,3,2,3,22.1,0,4,1,2,50000,11,0
CUST_00789,22,12,4,6,11.6,2,2,0,1,25000,18,0
CUST_00790,17,5,11,1,20.4,2,4,2,3,100000,25,0
CUST_00791,30,8,15,7,8.2,2,3,1,1,75000,6,0
CUST_00792,26,21,5,0,17.5,0,5,0,2,50000,20,0
CUST_00793,5,3,1,1,24.8,3,2,0,5,10000,26,0
CUST_00794,26,9,9,8,12.7,1,3,0,4,250000,42,0
CUST_00795,20,3,13,4,18.1,1,4,3,5,10000,4,0
CUST_00796,7,1,3,3,10.6,2,4,4,1,50000,29,0
CUST_00797,20,4,1,15,0.3,2,1,0,2,10000,58,0
CUST_00798,22,7,11,4,18.3,4,4,0,3,250000,5,0
CUST_00799,7,2,5,0,6.5,3,1,0,3,25000,35,0
CUST_00800,18,2,2,14,25.5,2,3,1,2,10000,43,0
CUST_00801,18,17,1,0,16.1,0,3,0,4,250000,29,1
CUST_00802,29,20,5,4,0.2,0,4,1,1,75000,7,1
CUST_00803,19,14,4,1,25.2,0,0,0,4,10000,8,0
CUST_00804,19,10,8,1,7.1,1,4,2,3,500000,39,0
CUST_00805,13,11,1,1,7.8,2,1,1,3,75000,3,1
CUST_00806,30,6,21,3,8.2,5,3,3,3,10000,56,0
CUST_00807,7,6,0,1,11.5,1,0,0,1,250000,30,1
CUST_00808,7,7,0,0,14.3,1,4,4,5,500000,28,1
CUST_00809,21,9,6,6,19.8,2,5,1,4,500000,8,0
CUST_00810,30,23,1,6,23.1,3,5,4,4,500000,27,0
CUST_00811,11,9,1,1,18.8,0,1,1,0,250000,6,1
CUST_00812,15,11,1,3,25.2,2,3,3,3,75000,60,0
CUST_00813,20,19,1,0,26.2,2,4,2,2,75000,59,0
