customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,previous_promises,promises_kept,promises_broken,previous_reminders_successful,customer_tenure_days,average_invoice_amount,previous_outstanding_amount,invoice_amount,days_overdue,recovered
CUST_00273,7,7,0,0,24.1,4,0,0,2,5,1,4,0,77,100000,0,50000,22,0
CUST_00274,24,20,0,4,25.1,3,8,2,5,5,5,0,6,1395,10000,400000,75000,32,0
CUST_00275,14,4,7,3,24.2,3,2,0,1,5,0,5,1,1254,10000,75000,25000,32,0
CUST_00276,14,13,0,1,3.0,3,0,0,4,0,0,0,0,510,25000,10000,75000,3,1
CUST_00277,15,10,3,2,23.8,4,4,4,3,2,1,1,2,915,75000,50000,75000,15,0
CUST_00278,9,5,2,2,5.1,5,0,0,3,4,0,4,0,1692,50000,200000,25000,16,0
CUST_00279,22,12,10,0,23.9,4,5,3,1,1,0,1,3,763,100000,0,10000,44,0
CUST_00280,23,18,3,2,13.8,1,2,0,2,3,1,2,2,1586,100000,200000,500000,48,0
CUST_00281,14,13,0,1,4.7,1,6,5,0,5,1,4,2,506,25000,10000,10000,28,1
CUST_00282,19,18,0,1,26.1,3,2,1,2,3,2,1,0,1284,100000,100000,25000,34,0
CUST_00283,25,24,1,0,18.0,5,5,2,0,6,4,2,0,745,500000,0,250000,23,0
CUST_00284,29,28,0,1,27.7,1,5,5,1,1,1,0,0,783,10000,25000,75000,18,1
CUST_00285,29,21,4,4,7.3,4,3,3,1,3,2,1,1,1626,75000,400000,500000,25,0
CUST_00286,26,20,4,2,21.6,4,8,7,2,5,0,5,2,385,250000,50000,500000,60,0
CUST_00287,12,3,4,5,19.7,3,7,0,0,0,0,0,0,106,75000,250000,75000,36,0
CUST_00288,29,27,0,2,25.8,0,2,2,1,1,1,0,2,1220,500000,200000,500000,46,1
CUST_00289,9,4,3,2,28.6,3,8,8,0,4,4,0,6,685,75000,20000,500000,30,0
CUST_00290,24,15,7,2,8.2,4,6,4,5,2,1,1,0,1155,10000,20000,100000,32,0
CUST_00291,7,2,3,2,22.6,5,7,6,3,0,0,0,2,702,25000,200000,50000,35,0
CUST_00292,24,16,3,5,12.7,1,6,2,2,3,3,0,6,783,25000,50000,500000,15,1
CUST_00293,29,26,2,1,19.1,5,2,1,1,6,1,5,1,225,100000,25000,25000,17,0
CUST_00294,21,13,2,6,28.3,3,7,5,4,0,0,0,2,1730,25000,150000,500000,14,0
CUST_00295,6,3,0,3,11.4,5,0,0,4,2,0,2,0,1100,100000,300000,100000,50,0
CUST_00296,23,22,1,0,25.9,4,6,2,1,6,5,1,0,1271,75000,0,75000,56,0
CUST_00297,22,18,2,2,7.8,2,7,5,2,1,1,0,7,637,500000,200000,50000,9,1
CUST_00298,11,4,3,4,11.2,5,3,3,0,1,1,0,0,1480,75000,400000,50000,40,0
CUST_00299,14,10,2,2,18.6,1,0,0,2,1,0,1,0,1351,25000,200000,50000,36,0
CUST_00300,30,22,4,4,20.4,3,5,5,4,3,2,1,1,1746,75000,100000,500000,56,0
CUST_00301,9,7,2,0,22.9,5,0,0,5,4,2,2,0,1725,250000,0,50000,18,0
CUST_00302,18,16,0,2,8.2,4,7,2,2,3,2,1,0,193,10000,200000,50000,52,0
CUST_00303,12,9,1,2,19.9,4,8,0,3,5,4,1,1,1672,25000,50000,75000,33,0
CUST_00304,14,6,8,0,3.6,1,3,2,4,4,2,2,3,1130,100000,0,50000,42,0
CUST_00305,5,2,3,0,4.9,0,3,3,4,6,4,2,2,1333,250000,0,25000,55,0
CUST_00306,12,8,1,3,11.1,4,4,1,3,6,0,6,2,258,10000,300000,50000,8,0
CUST_00307,22,18,1,3,5.9,2,4,1,5,6,6,0,4,1628,50000,75000,50000,60,0
CUST_00308,11,9,1,1,1.6,5,2,2,1,5,3,2,0,510,100000,100000,100000,28,1
CUST_00309,21,16,5,0,15.3,2,7,3,5,2,1,1,7,430,50000,0,500000,39,0
CUST_00310,10,5,3,2,24.6,1,8,5,5,4,0,4,7,850,10000,20000,100000,1,1
CUST_00311,15,6,5,4,2.4,1,6,4,0,0,0,0,0,948,100000,400000,500000,48,0
CUST_00312,12,12,0,0,4.8,3,5,5,5,2,2,0,5,97,100000,0,500000,53,0
CUST_00313,9,6,0,3,16.8,0,7,4,0,4,4,0,5,1169,100000,300000,100000,59,1
CUST_00314,27,17,10,0,19.4,3,8,5,3,2,0,2,7,862,100000,0,50000,11,0
CUST_00315,15,10,5,0,11.9,5,8,7,3,4,3,1,3,1320,250000,0,75000,0,1
CUST_00316,29,24,1,4,25.5,0,8,2,2,3,3,0,1,290,25000,400000,100000,58,0
CUST_00317,12,8,1,3,0.5,1,2,1,5,1,1,0,0,1083,50000,300000,50000,22,0
CUST_00318,16,13,2,1,3.4,5,4,3,4,5,3,2,1,1677,100000,50000,250000,58,0
CUST_00319,6,5,0,1,17.3,5,4,2,5,6,6,0,1,840,50000,50000,75000,4,1
CUST_00320,25,21,1,3,27.0,2,7,6,2,0,0,0,5,1075,50000,150000,250000,30,1
CUST_00321,27,24,1,2,11.1,1,5,4,4,5,1,4,2,59,500000,100000,250000,44,0
CUST_00322,25,16,9,0,14.4,1,8,2,2,3,3,0,4,234,500000,0,25000,19,0
CUST_00323,28,25,2,1,0.6,5,0,0,1,0,0,0,0,755,75000,25000,25000,13,0
CUST_00324,5,5,0,0,26.1,3,0,0,3,3,1,2,0,712,100000,0,50000,56,0
CUST_00325,19,15,4,0,1.7,5,5,4,0,1,0,1,3,1427,75000,0,10000,54,1
CUST_00326,26,26,0,0,20.8,0,8,2,0,1,1,0,0,1655,50000,0,10000,30,0
CUST_00327,15,13,0,2,16.4,5,7,7,2,3,2,1,1,1191,100000,50000,500000,22,1
CUST_00328,24,22,1,1,1.8,0,1,0,3,0,0,0,1,1165,50000,50000,500000,38,0
CUST_00329,27,26,1,0,11.4,3,6,2,2,3,2,1,6,1687,500000,0,75000,54,1
CUST_00330,24,21,3,0,10.6,0,7,2,2,3,3,0,4,1051,75000,0,10000,14,1
CUST_00331,21,15,3,3,20.7,3,3,0,3,0,0,0,0,1524,500000,300000,25000,11,0
CUST_00332,21,15,1,5,12.5,0,1,0,4,5,1,4,0,1429,100000,125000,10000,32,0
CUST_00333,9,5,2,2,21.4,3,0,0,0,1,0,1,0,773,100000,20000,500000,48,0
CUST_00334,9,0,6,3,6.6,1,6,6,1,2,2,0,2,1531,100000,300000,500000,30,0
CUST_00335,12,7,0,5,25.5,3,5,5,3,5,3,2,4,721,250000,50000,75000,0,1
CUST_00336,8,8,0,0,1.2,0,4,2,5,2,2,0,1,1035,50000,0,50000,6,1
CUST_00337,14,8,4,2,22.7,4,4,2,3,5,2,3,2,1705,500000,20000,75000,54,0
CUST_00338,29,27,0,2,27.6,5,8,8,2,1,0,1,6,997,250000,200000,250000,17,1
CUST_00339,22,19,2,1,29.4,5,0,0,4,1,0,1,0,234,25000,10000,10000,28,0
CUST_00340,13,7,4,2,17.6,3,2,1,3,5,3,2,2,1327,50000,200000,25000,12,0
CUST_00341,18,15,3,0,0.8,2,8,4,3,4,3,1,2,649,100000,0,10000,0,1
CUST_00342,21,13,8,0,12.8,0,3,1,0,4,1,3,0,834,25000,0,75000,57,0
CUST_00343,12,7,0,5,0.3,5,3,3,3,4,2,2,0,1673,25000,50000,50000,8,0
CUST_00344,27,21,1,5,15.0,1,2,1,2,4,0,4,1,1400,500000,50000,10000,9,0
CUST_00345,7,4,0,3,25.6,3,8,0,5,3,1,2,6,587,500000,150000,500000,29,0
CUST_00346,28,19,9,0,7.4,1,7,0,2,0,0,0,3,1637,50000,0,500000,3,1
CUST_00347,8,7,0,1,26.1,5,3,3,5,5,3,2,2,1304,50000,50000,250000,2,0
CUST_00348,24,15,0,9,25.0,2,4,2,3,0,0,0,1,1757,100000,450000,75000,18,0
CUST_00349,14,9,3,2,8.1,3,0,0,0,1,0,1,0,218,100000,50000,10000,41,0
CUST_00350,26,26,0,0,13.1,0,5,5,5,5,5,0,4,329,100000,0,10000,23,1
CUST_00351,12,3,7,2,21.8,5,8,0,5,0,0,0,5,149,500000,100000,75000,40,0
CUST_00352,23,20,2,1,5.6,5,5,2,0,0,0,0,2,40,100000,50000,250000,58,0
CUST_00353,6,5,0,1,5.0,5,3,0,2,0,0,0,3,580,75000,10000,10000,7,0
CUST_00354,20,12,2,6,9.3,1,8,4,3,5,2,3,1,1186,75000,600000,25000,51,0
CUST_00355,13,5,3,5,29.6,4,4,4,2,2,0,2,4,350,75000,125000,500000,45,0
CUST_00356,16,11,0,5,0.8,1,6,0,4,3,2,1,1,102,100000,125000,100000,11,0
CUST_00357,6,1,0,5,20.2,2,8,4,0,6,1,5,1,1675,500000,250000,100000,55,0
CUST_00358,6,2,4,0,15.9,0,6,6,1,0,0,0,0,765,75000,0,25000,18,1
CUST_00359,18,14,0,4,26.2,2,4,2,0,4,1,3,2,1537,25000,40000,25000,5,0
CUST_00360,16,16,0,0,12.0,5,8,7,5,4,3,1,3,858,75000,0,10000,21,0
CUST_00361,9,1,4,4,0.3,2,7,4,4,1,0,1,3,1781,250000,400000,10000,8,0
CUST_00362,14,12,1,1,17.3,4,4,1,5,4,2,2,2,847,50000,25000,100000,34,0
CUST_00363,18,9,8,1,8.9,4,4,3,1,4,2,2,3,556,25000,100000,50000,43,0
CUST_00364,25,22,1,2,21.9,3,7,4,1,0,0,0,0,511,25000,100000,10000,36,0
CUST_00365,7,2,5,0,25.2,0,1,1,2,6,0,6,0,1139,50000,0,75000,47,0
CUST_00366,5,3,2,0,19.9,3,3,3,4,6,3,3,0,355,500000,0,75000,6,1
CUST_00367,25,20,0,5,14.7,3,0,0,2,6,6,0,0,1668,25000,125000,75000,36,1
CUST_00368,10,10,0,0,7.7,1,2,1,5,5,5,0,0,496,250000,0,75000,0,1
CUST_00369,18,15,3,0,6.5,4,0,0,0,2,1,1,0,404,250000,0,25000,16,1
CUST_00370,28,18,5,5,24.7,2,4,0,0,3,2,1,3,1656,10000,125000,25000,37,0
CUST_00371,23,16,3,4,23.7,2,8,8,2,1,1,0,2,373,100000,40000,100000,28,0
CUST_00372,14,9,2,3,10.0,2,8,7,4,4,1,3,8,1193,10000,150000,100000,24,0
CUST_00373,24,21,0,3,29.0,4,0,0,4,2,1,1,0,808,75000,75000,75000,35,0
CUST_00374,26,22,3,1,24.9,5,6,2,1,6,3,3,0,967,25000,25000,500000,47,0
CUST_00375,21,20,0,1,23.7,5,6,4,2,2,0,2,1,1399,75000,100000,50000,12,0
CUST_00376,5,2,0,3,12.9,5,6,5,0,4,2,2,4,193,10000,30000,100000,3,0
CUST_00377,20,16,2,2,24.8,1,3,2,0,3,1,2,2,377,250000,50000,50000,12,0
CUST_00378,25,22,0,3,19.3,4,2,1,3,0,0,0,0,1061,250000,30000,50000,51,0
CUST_00379,6,4,1,1,18.4,5,6,0,2,0,0,0,6,1517,75000,10000,100000,42,0
CUST_00380,9,6,1,2,22.3,3,2,0,5,4,2,2,1,1004,10000,200000,250000,59,0
CUST_00381,19,13,2,4,26.4,0,0,0,5,0,0,0,0,602,50000,400000,25000,7,0
CUST_00382,14,10,2,2,27.8,0,2,1,1,6,5,1,1,964,75000,20000,100000,31,0
CUST_00383,24,21,0,3,19.6,5,3,2,1,4,0,4,2,1300,25000,30000,100000,18,0
CUST_00384,15,8,3,4,0.3,5,5,4,0,5,2,3,3,1582,500000,100000,50000,52,0
CUST_00385,16,11,0,5,28.7,5,4,4,1,6,3,3,0,581,75000,50000,250000,58,0
CUST_00386,30,29,0,1,9.8,4,8,0,2,0,0,0,3,1095,10000,10000,250000,24,0
CUST_00387,5,1,2,2,17.6,4,8,1,0,4,4,0,5,686,100000,100000,50000,35,0
CUST_00388,27,19,3,5,23.0,2,3,2,4,6,3,3,2,1716,250000,50000,25000,26,0
CUST_00389,27,17,6,4,20.5,4,7,4,3,0,0,0,7,670,10000,200000,10000,27,0
CUST_00390,19,13,1,5,3.2,2,4,3,5,4,3,1,4,1459,500000,500000,250000,24,1
CUST_00391,10,6,4,0,11.7,2,6,3,2,6,1,5,3,1345,100000,0,250000,14,0
CUST_00392,27,24,0,3,18.2,2,3,3,3,5,5,0,2,226,75000,75000,10000,52,1
CUST_00393,26,21,0,5,27.0,4,2,2,5,0,0,0,2,1219,10000,125000,100000,53,0
CUST_00394,7,7,0,0,14.0,4,3,1,0,6,0,6,2,1051,25000,0,10000,36,0
CUST_00395,11,1,9,1,26.2,3,8,8,0,2,2,0,2,1294,10000,100000,250000,52,0
CUST_00396,5,3,0,2,6.7,2,3,3,5,4,0,4,1,1551,500000,200000,25000,6,0
CUST_00397,15,11,0,4,20.2,4,2,0,5,4,3,1,0,1190,10000,100000,10000,23,0
CUST_00398,21,18,2,1,0.9,0,2,0,3,1,1,0,1,1054,250000,25000,500000,17,1
CUST_00399,18,18,0,0,17.6,3,5,0,0,0,0,0,2,509,75000,0,10000,52,0
CUST_00400,19,9,8,2,21.0,0,2,0,3,5,3,2,1,312,250000,50000,50000,33,0
CUST_00401,12,6,6,0,19.5,2,4,2,1,5,3,2,3,1750,100000,0,500000,59,0
CUST_00402,25,18,2,5,23.5,4,3,3,1,6,0,6,1,1651,25000,500000,10000,60,0
CUST_00403,27,18,6,3,25.6,1,2,0,3,2,0,2,1,354,50000,30000,500000,60,0
CUST_00404,5,5,0,0,24.5,4,3,2,4,5,5,0,1,1396,75000,0,75000,22,0
CUST_00405,22,16,2,4,3.7,1,2,1,0,1,0,1,2,258,75000,400000,10000,37,1
CUST_00406,15,8,0,7,5.1,4,6,6,3,1,0,1,5,261,25000,350000,100000,8,0
CUST_00407,12,7,1,4,16.2,1,3,0,3,6,5,1,0,1088,75000,200000,250000,60,0
CUST_00408,18,16,1,1,9.8,4,8,2,1,4,3,1,3,1203,50000,25000,100000,3,0
CUST_00409,8,5,2,1,17.8,5,1,1,3,0,0,0,0,1674,250000,25000,250000,21,0
CUST_00410,12,12,0,0,21.7,5,8,3,5,3,1,2,2,369,250000,0,25000,15,0
CUST_00411,9,8,1,0,5.9,5,0,0,5,0,0,0,0,1165,50000,0,25000,32,0
CUST_00412,23,23,0,0,17.5,1,0,0,3,2,0,2,0,1564,50000,0,100000,59,0
CUST_00413,10,10,0,0,24.1,2,7,5,1,0,0,0,2,474,75000,0,500000,40,0
CUST_00414,14,8,3,3,17.1,4,1,1,0,4,4,0,1,1714,50000,30000,100000,44,0
CUST_00415,12,10,2,0,10.0,2,3,1,4,4,2,2,0,174,100000,0,75000,30,0
CUST_00416,12,9,2,1,8.5,3,6,6,0,3,2,1,3,1023,25000,10000,50000,30,0
CUST_00417,12,10,0,2,11.6,5,0,0,3,5,0,5,0,393,75000,200000,500000,42,0
CUST_00418,29,25,1,3,28.8,0,5,2,0,1,0,1,4,849,100000,75000,75000,0,1
CUST_00419,15,5,10,0,22.7,4,4,3,0,5,1,4,1,322,25000,0,250000,41,0
CUST_00420,20,15,0,5,16.5,3,0,0,5,1,1,0,0,1351,250000,500000,75000,23,0
CUST_00421,12,3,1,8,5.9,0,5,2,2,4,0,4,3,1593,10000,800000,100000,46,0
CUST_00422,17,11,6,0,17.1,4,5,0,4,2,0,2,1,1086,250000,0,100000,16,0
CUST_00423,20,20,0,0,11.0,2,2,2,1,2,2,0,1,737,10000,0,50000,2,1
CUST_00424,19,9,6,4,13.0,4,1,0,2,2,0,2,1,1356,250000,100000,25000,60,0
CUST_00425,8,7,0,1,6.8,3,1,1,3,2,1,1,0,143,500000,50000,250000,56,0
CUST_00426,5,2,1,2,16.3,0,8,0,2,0,0,0,7,1005,250000,100000,100000,0,1
CUST_00427,21,14,3,4,5.9,5,1,0,0,5,5,0,1,1295,250000,100000,50000,31,0
CUST_00428,29,22,6,1,4.7,4,3,2,4,1,1,0,2,642,250000,50000,50000,14,0
CUST_00429,14,8,4,2,6.6,0,3,0,2,2,1,1,1,299,500000,20000,500000,44,0
CUST_00430,30,22,7,1,14.6,4,6,4,5,2,2,0,2,453,75000,25000,75000,37,0
CUST_00431,28,19,5,4,8.0,5,7,6,2,4,2,2,0,467,250000,40000,10000,46,0
CUST_00432,11,10,0,1,25.3,3,5,5,1,6,2,4,2,191,50000,50000,75000,32,0
CUST_00433,28,22,2,4,27.8,1,4,2,2,0,0,0,4,1741,500000,100000,100000,17,1
CUST_00434,12,12,0,0,16.2,2,0,0,0,4,3,1,0,225,50000,0,100000,13,1
CUST_00435,23,20,3,0,20.7,2,5,1,3,3,1,2,3,355,50000,0,25000,53,0
CUST_00436,28,26,0,2,13.5,4,7,3,4,0,0,0,2,50,100000,200000,500000,17,0
CUST_00437,14,10,2,2,5.7,4,1,0,5,2,2,0,1,381,250000,200000,250000,9,1
CUST_00438,26,16,4,6,26.1,4,4,3,3,1,1,0,0,1763,25000,600000,25000,7,0
CUST_00439,24,17,2,5,11.9,1,3,1,3,3,1,2,1,1683,75000,125000,250000,15,0
CUST_00440,22,15,5,2,13.4,1,1,1,2,6,0,6,1,683,50000,20000,10000,43,0
CUST_00441,12,11,0,1,28.4,1,5,2,5,5,0,5,2,1496,500000,50000,50000,29,0
CUST_00442,5,3,0,2,14.3,4,4,3,5,3,1,2,2,672,25000,20000,25000,30,0
CUST_00443,11,3,8,0,25.1,1,6,5,5,6,1,5,2,1641,500000,0,100000,20,0
CUST_00444,15,13,0,2,14.8,1,2,1,1,4,1,3,0,825,500000,100000,250000,8,0
CUST_00445,28,24,3,1,23.3,4,7,2,1,5,3,2,6,192,100000,50000,500000,0,0
CUST_00446,25,18,1,6,4.2,3,2,0,1,6,4,2,2,825,100000,60000,10000,30,0
CUST_00447,21,17,3,1,21.9,1,4,3,2,2,1,1,1,739,250000,100000,500000,21,1
CUST_00448,17,17,0,0,25.4,3,7,3,2,3,3,0,7,1401,10000,0,10000,15,1
CUST_00449,13,10,3,0,5.5,0,2,0,5,5,3,2,2,1207,50000,0,10000,10,0
CUST_00450,17,12,0,5,6.5,0,5,4,0,0,0,0,0,575,100000,250000,500000,29,1
CUST_00451,7,2,1,4,9.6,3,8,7,4,6,4,2,3,676,100000,40000,50000,3,0
CUST_00452,11,5,3,3,11.6,2,1,1,3,3,0,3,0,1673,10000,75000,75000,41,0
CUST_00453,18,17,1,0,8.7,1,0,0,4,3,2,1,0,99,500000,0,75000,11,0
CUST_00454,10,6,0,4,13.7,0,7,3,4,2,0,2,0,38,25000,40000,25000,21,0
CUST_00455,9,9,0,0,17.6,2,0,0,3,4,0,4,0,129,25000,0,500000,25,0
CUST_00456,21,13,5,3,24.4,2,1,1,0,4,3,1,1,1511,100000,300000,100000,26,1
CUST_00457,6,0,3,3,22.9,4,0,0,5,1,1,0,0,43,10000,300000,500000,5,0
CUST_00458,19,16,1,2,6.0,3,8,0,2,4,2,2,6,1080,500000,100000,500000,33,0
CUST_00459,18,14,2,2,12.5,5,5,1,1,6,6,0,0,1519,75000,200000,500000,57,0
CUST_00460,23,23,0,0,15.9,0,2,2,0,6,6,0,2,1579,25000,0,100000,13,1
CUST_00461,8,1,4,3,5.3,2,1,1,5,3,3,0,0,161,250000,300000,25000,49,0
CUST_00462,9,8,1,0,0.6,4,1,1,2,0,0,0,1,298,10000,0,500000,35,0
CUST_00463,24,16,2,6,25.6,0,0,0,0,3,0,3,0,102,500000,600000,500000,59,0
CUST_00464,8,3,3,2,5.6,0,4,1,3,5,3,2,2,494,500000,100000,50000,46,0
CUST_00465,11,2,3,6,15.2,0,6,5,2,4,3,1,5,1692,250000,600000,100000,53,0
CUST_00466,8,3,4,1,5.1,3,6,5,5,4,0,4,3,1626,75000,100000,25000,60,0
CUST_00467,14,14,0,0,19.9,3,6,3,4,4,1,3,3,833,50000,0,75000,50,0
CUST_00468,21,21,0,0,15.0,1,2,1,2,2,2,0,2,817,75000,0,500000,18,1
CUST_00469,20,12,3,5,28.4,2,7,2,0,6,4,2,7,1030,50000,125000,500000,14,0
CUST_00470,21,12,5,4,10.8,2,7,1,2,3,3,0,0,1122,100000,40000,50000,38,0
CUST_00471,18,13,3,2,0.4,0,4,3,4,6,6,0,1,941,75000,200000,50000,41,1
CUST_00472,5,4,0,1,2.3,4,0,0,2,6,5,1,0,632,75000,50000,25000,26,1
CUST_00473,30,20,5,5,22.4,4,7,1,4,6,1,5,5,1138,500000,250000,500000,30,0
CUST_00474,15,13,2,0,14.6,3,4,0,2,2,0,2,0,1411,500000,0,25000,1,0
CUST_00475,9,1,6,2,9.7,0,8,4,2,2,2,0,1,959,500000,100000,25000,13,0
CUST_00476,5,2,2,1,2.5,0,4,1,2,5,2,3,3,1747,10000,10000,25000,37,0
CUST_00477,11,2,9,0,15.4,5,4,1,1,4,2,2,0,443,75000,0,10000,12,0
CUST_00478,27,18,4,5,14.9,0,6,2,3,3,1,2,0,691,100000,125000,10000,60,0
CUST_00479,15,12,2,1,13.0,3,7,6,2,3,0,3,6,1556,100000,25000,75000,40,1
CUST_00480,29,29,0,0,21.1,4,4,1,1,4,1,3,3,1228,75000,0,500000,32,0
CUST_00481,26,21,5,0,25.0,5,0,0,4,0,0,0,0,700,250000,0,100000,24,0
CUST_00482,25,19,3,3,14.5,3,7,2,2,5,2,3,1,1112,250000,75000,75000,20,0
CUST_00483,11,11,0,0,10.3,5,3,2,0,1,1,0,0,1145,50000,0,500000,17,0
CUST_00484,23,13,4,6,14.5,5,5,1,2,5,1,4,3,412,25000,300000,75000,49,0
CUST_00485,10,8,0,2,6.8,2,3,3,0,1,0,1,3,1263,100000,20000,50000,54,1
CUST_00486,10,7,3,0,11.1,4,3,2,5,4,1,3,1,690,500000,0,500000,16,0
CUST_00487,17,12,5,0,28.8,5,6,0,3,2,0,2,4,35,50000,0,100000,33,0
CUST_00488,22,13,0,9,13.8,3,0,0,2,5,5,0,0,1540,50000,90000,75000,28,0
CUST_00489,17,11,4,2,20.7,2,4,0,4,6,1,5,0,418,10000,50000,250000,60,0
CUST_00490,21,19,1,1,15.9,5,3,3,1,4,0,4,1,690,50000,25000,250000,24,0
CUST_00491,17,17,0,0,2.0,1,7,0,5,4,1,3,0,988,50000,0,25000,25,0
CUST_00492,12,4,4,4,8.3,0,4,4,1,0,0,0,3,1627,250000,200000,250000,47,0
CUST_00493,21,13,6,2,10.1,3,4,1,0,6,2,4,1,806,10000,100000,500000,4,0
CUST_00494,21,21,0,0,19.0,4,4,3,1,6,1,5,3,687,250000,0,75000,12,0
CUST_00495,13,8,1,4,6.4,3,2,2,1,2,2,0,0,1272,100000,200000,50000,59,0
CUST_00496,11,10,0,1,3.8,1,1,0,1,4,0,4,0,257,250000,50000,500000,51,0
CUST_00497,20,14,5,1,26.2,5,4,0,4,1,0,1,4,1530,500000,25000,500000,32,0
CUST_00498,24,17,0,7,15.4,5,3,2,5,2,0,2,3,1411,100000,70000,250000,25,0
CUST_00499,5,2,2,1,14.6,0,5,4,0,1,0,1,0,150,10000,25000,50000,9,0
CUST_00500,28,19,3,6,29.1,4,4,3,3,1,1,0,4,244,10000,150000,500000,47,0
CUST_00501,16,10,4,2,17.1,0,6,5,5,4,2,2,5,1099,50000,100000,100000,30,1
CUST_00502,12,6,2,4,29.6,0,3,1,4,5,4,1,2,106,50000,100000,50000,36,0
CUST_00503,28,28,0,0,14.1,4,8,8,5,5,2,3,7,519,250000,0,500000,20,1
CUST_00504,13,8,0,5,19.8,1,2,2,3,0,0,0,1,476,250000,50000,250000,3,1
CUST_00505,12,3,7,2,10.7,2,2,2,4,1,0,1,2,985,250000,100000,250000,49,0
CUST_00506,26,16,2,8,11.7,5,3,2,4,3,1,2,3,1246,100000,200000,100000,48,0
CUST_00507,16,9,5,2,9.9,0,2,2,3,3,3,0,2,1576,10000,20000,10000,10,1
CUST_00508,21,17,4,0,29.3,5,6,0,4,6,2,4,3,771,10000,0,50000,49,0
CUST_00509,28,25,3,0,8.0,1,4,3,2,5,1,4,2,877,10000,0,75000,6,1
CUST_00510,16,10,1,5,14.2,0,5,4,2,4,1,3,1,1219,10000,125000,25000,45,0
CUST_00511,15,10,3,2,27.6,1,1,1,4,2,1,1,0,1100,100000,50000,75000,17,0
CUST_00512,17,7,1,9,21.8,5,5,3,4,5,2,3,4,1030,250000,90000,250000,32,0
CUST_00513,14,9,2,3,12.4,1,7,7,2,4,4,0,2,222,500000,300000,100000,29,1
CUST_00514,13,6,7,0,27.1,1,3,3,1,4,0,4,2,493,10000,0,75000,24,0
CUST_00515,27,20,4,3,17.1,4,3,2,4,5,3,2,2,1537,75000,300000,500000,46,0
CUST_00516,18,10,5,3,9.7,4,3,1,0,4,2,2,3,1744,100000,300000,10000,45,0
CUST_00517,28,22,4,2,5.2,2,8,7,0,1,0,1,3,1069,250000,100000,50000,37,1
CUST_00518,10,0,1,9,13.2,2,5,3,4,0,0,0,3,820,50000,225000,10000,17,0
CUST_00519,19,11,6,2,20.7,2,7,2,4,2,0,2,7,1351,10000,100000,10000,54,0
CUST_00520,25,25,0,0,21.9,5,8,3,3,0,0,0,7,1578,50000,0,100000,33,0
CUST_00521,16,10,1,5,21.2,0,6,0,3,4,2,2,4,230,10000,125000,100000,29,1
CUST_00522,8,8,0,0,0.9,3,2,2,2,3,3,0,2,550,75000,0,250000,44,1
CUST_00523,20,18,0,2,18.7,4,8,7,4,4,4,0,1,589,50000,200000,50000,25,1
CUST_00524,11,2,3,6,14.2,4,7,0,1,1,1,0,0,738,250000,60000,500000,33,0
CUST_00525,23,21,1,1,20.7,1,1,1,1,6,4,2,1,1234,10000,10000,250000,10,1
CUST_00526,28,19,7,2,3.7,0,3,3,3,3,3,0,0,645,500000,200000,500000,19,1
CUST_00527,5,0,3,2,3.3,3,1,0,0,2,2,0,1,205,25000,20000,10000,50,0
CUST_00528,16,16,0,0,21.6,4,8,3,4,2,1,1,2,1311,50000,0,100000,17,0
CUST_00529,21,14,3,4,3.4,5,3,3,5,1,1,0,0,917,100000,200000,10000,34,0
CUST_00530,14,12,2,0,18.5,5,2,2,1,0,0,0,0,466,50000,0,10000,56,0
CUST_00531,6,4,1,1,23.1,4,8,4,0,1,1,0,2,198,100000,100000,75000,59,0
CUST_00532,12,4,2,6,21.1,5,8,7,0,3,3,0,0,627,25000,300000,75000,50,0
CUST_00533,10,5,5,0,2.1,5,2,1,3,0,0,0,2,1355,25000,0,25000,29,0
CUST_00534,18,8,3,7,4.8,4,4,0,4,0,0,0,2,737,250000,700000,50000,16,0
CUST_00535,11,5,6,0,0.3,0,7,6,0,1,0,1,6,578,25000,0,100000,3,1
CUST_00536,11,8,1,2,4.4,1,8,1,5,0,0,0,8,69,50000,50000,100000,3,1
CUST_00537,8,2,0,6,16.6,0,0,0,3,5,3,2,0,1071,100000,150000,75000,10,0
CUST_00538,28,19,3,6,29.7,3,1,1,3,2,0,2,1,1196,75000,300000,75000,3,0
CUST_00539,15,12,1,2,8.6,0,0,0,3,6,3,3,0,1658,50000,100000,25000,8,0
CUST_00540,14,6,7,1,17.2,1,3,1,4,4,2,2,1,176,10000,50000,25000,40,0
CUST_00541,21,12,7,2,25.8,2,4,0,2,0,0,0,0,164,10000,100000,250000,6,0
CUST_00542,18,12,1,5,24.8,2,8,8,5,2,0,2,5,779,10000,500000,50000,20,0
CUST_00543,5,1,2,2,18.7,5,0,0,4,6,5,1,0,1768,250000,200000,75000,50,0
CUST_00544,18,11,6,1,5.6,4,3,1,0,0,0,0,1,1369,75000,10000,75000,44,0
CUST_00545,22,21,0,1,18.6,2,8,1,0,2,1,1,5,1697,10000,100000,25000,55,0
CUST_00546,18,16,1,1,12.2,3,3,1,1,2,1,1,2,1084,50000,50000,500000,21,0
CUST_00547,25,21,0,4,23.0,0,0,0,5,2,2,0,0,1201,10000,40000,10000,58,0
